Order Date,Sales,Profit
4-17-2016,18.624,6.2856
09-07-2014,57.69,23.6529
09-07-2014,42.81,20.1207
09-07-2014,12.96,6.2208
09-07-2014,821.88,213.6888
09-07-2014,104.85,28.3095
9-26-2016,424.9575,19.998
9-17-2017,10.776,3.5022
9-17-2017,11.784,4.2717
9-17-2017,164.88,80.7912
9-17-2017,1292.94,77.5764
9-17-2017,25.584,8.9544
9-17-2017,261.74,65.435
9-17-2017,14.4,7.056
8-16-2016,10.86,5.1042
12-24-2015,883.84,99.432
11-28-2017,1979.89,494.9725
11-28-2017,79.96,35.982
4-14-2017,8.76,4.2048
05-01-2016,3.984,1.2948
05-01-2016,370.62,-142.071
05-01-2016,2.742,-2.0108
10-01-2016,79.512,20.8719
10-01-2016,28.352,9.5688
8-25-2015,40.784,4.5882
8-25-2015,105.96,29.6688
09-09-2014,166.44,79.8912
09-09-2014,785.88,212.1876
09-09-2014,26.2,12.838
09-09-2014,1325.85,238.653
12-03-2017,166.44,79.8912
11-27-2017,8.76,0.7665
11-27-2017,43.584,4.3584
6-21-2014,11.088,-8.1312
6-21-2014,25.164,-16.776
1-21-2017,14.4,7.056
1-21-2017,619.95,111.591
1-21-2017,89.52,42.0744
1-21-2017,350.973,152.0883
1-21-2017,164.99,49.497
6-29-2017,312.552,101.5794
09-06-2016,95.952,29.985
09-06-2016,3.204,-2.4564
08-04-2016,3.98,-6.567
11-12-2015,15.7,7.065
6-30-2014,5.248,1.64
12-04-2017,5.346,-4.455
8-28-2016,15.48,5.6115
8-28-2016,108.576,8.1432
1-22-2016,109.9,37.366
10-15-2014,15.384,4.0383
02-07-2016,30.352,10.6232
3-18-2014,821.3,-16.426
3-18-2014,22638.48,-1811.0784
3-18-2014,21.376,7.4816
3-18-2014,8.016,1.002
3-18-2014,30.768,8.0766
3-18-2014,18.936,5.9175
3-18-2014,122.352,15.294
5-24-2014,116.28,56.9772
07-11-2017,132.6,17.238
6-16-2017,16.68,4.3368
6-16-2017,19.44,9.3312
6-16-2017,192.16,92.2368
1-30-2015,227.36,81.8496
1-30-2015,1919.976,215.9973
12-11-2015,12.828,-8.9796
10-09-2017,45.888,9.1776
7-29-2017,60.12,22.2444
4-25-2014,302.376,37.797
12-01-2015,13.9,5.56
12-04-2014,129.98,62.3904
8-26-2017,71.98,15.1158
09-07-2014,377.97,109.6113
12-21-2017,124.36,33.5772
12-06-2014,23.976,-14.3856
11-04-2014,8.376,2.7222
11-04-2014,58.24,5.096
4-14-2016,81.2,12.18
10-04-2014,14.45,6.7915
10-04-2014,95.648,31.0856
11-07-2017,359.97,-71.994
11-07-2017,350.352,-140.1408
12-22-2017,1.641,-1.3128
12-22-2017,629.958,94.4937
2-13-2017,6.63,1.7901
2-13-2017,799.96,343.9828
2-13-2017,107.53,21.506
07-02-2014,73.98,19.9746
07-02-2014,5.58,2.1762
2-21-2015,49.12,23.0864
11-13-2015,377.97,94.4925
11-13-2015,42.28,19.8716
11-13-2015,299.97,56.9943
11-13-2015,89.98,43.1904
4-16-2017,477.24,9.5448
4-16-2017,25.98,1.5588
2-25-2016,46.72,17.52
11-04-2014,35.34,13.4292
6-20-2015,257.64,100.4796
6-20-2015,125.976,47.241
08-07-2017,79.992,21.9978
05-12-2014,700.056,-130.0104
11-22-2015,27.168,-1.3584
12-04-2015,8.226,-6.0324
06-08-2014,585.552,73.194
08-08-2014,423.28,110.0528
5-26-2014,225.296,22.5296
4-17-2015,5.56,2.224
4-17-2015,323.37,129.348
4-17-2015,783.96,68.5965
4-17-2015,1447.65,419.8185
4-17-2015,11.96,5.8604
06-11-2016,239.97,71.991
03-11-2016,76.92,31.5372
03-11-2016,481.32,125.1432
5-26-2014,48.4,23.232
10-12-2017,0.99,0.4356
10-12-2017,101.84,36.917
6-22-2017,10.332,-7.5768
6-22-2017,31.155,-23.8855
6-22-2017,8.928,0.6696
1-15-2017,34.384,3.8682
1-15-2017,1924.16,312.676
04-02-2015,32.192,-80.48
04-02-2015,50.12,-0.6265
04-02-2015,47.976,1.7991
09-03-2016,54.5,14.17
12-10-2017,19.104,5.7312
11-22-2016,49.44,24.2256
11-11-2017,10.368,3.6288
10-21-2016,154.44,1.5444
12-21-2015,60.984,4.5738
7-17-2015,195.466,-13.7976
4-30-2017,23.68,6.216
4-30-2017,2.376,0.7425
05-06-2017,59.2,29.6
11-20-2017,22,9.68
11-11-2016,257.98,74.8142
11-05-2016,23.988,-15.992
10-09-2016,23.976,-15.5844
9-21-2015,601.536,0
9-21-2015,7.9,2.528
12-02-2014,58.36,-24.803
12-02-2014,16.464,1.4406
12-02-2014,39.96,-23.976
9-21-2014,25.96,7.5284
9-21-2014,36.27,10.881
9-21-2014,6.48,3.1104
04-12-2014,1075.088,94.0702
04-12-2014,438.368,38.3572
04-12-2014,18.088,6.5569
04-12-2014,308.499,-18.147
10-20-2017,13.36,4.1416
10-20-2017,39.96,18.7812
10-20-2017,145.85,70.008
10-25-2016,783.96,78.396
11-01-2015,7.88,1.773
11-03-2017,41.37,17.3754
05-12-2015,12.84,5.778
05-12-2015,25.68,11.556
09-07-2015,47.516,-2.0364
7-25-2015,9.42,0.471
7-25-2015,12.96,6.2208
7-25-2015,704.9,56.392
7-25-2015,561.568,28.0784
11-16-2015,179.82,84.5154
11-16-2015,185.58,76.0878
11-16-2015,214.11,36.3987
11-16-2015,999.96,229.9908
11-16-2015,653.55,111.1035
09-01-2015,114.6,51.57
09-01-2015,60.74,15.185
09-01-2015,124.36,27.3592
09-01-2015,1088.76,315.7404
05-05-2016,6.72,2.352
05-05-2016,298.776,7.4694
12-31-2016,302.376,22.6782
9-18-2017,8.928,0.558
9-18-2017,47.584,-2.974
9-25-2014,33.792,10.56
9-25-2014,300.5328,-97.2312
9-25-2014,2.724,-4.3584
9-25-2014,3.264,1.1016
4-23-2016,108.336,37.9176
4-23-2016,55.92,6.291
4-23-2016,78.304,29.364
11-01-2014,443.92,-94.333
11-01-2014,155.976,54.5916
1-26-2017,15.47,4.1769
1-26-2017,7.16,3.4368
11-11-2017,10.89,2.8314
11-11-2017,19.44,9.3312
11-11-2017,121.6,39.52
06-09-2016,695.7,-27.828
09-03-2015,120.33,31.2858
3-14-2014,1139.92,284.98
8-31-2017,229.544,83.2097
3-23-2017,143.728,-32.3388
5-18-2017,36.048,-0.9012
12-27-2016,845.488,-12.0784
11-17-2017,50.94,14.2632
09-10-2017,762.594,-1143.891
04-08-2017,56.28,15.7584
04-08-2017,2690.97,1264.7559
11-28-2016,7.434,-5.6994
06-02-2016,64.784,-12.9568
12-17-2017,28.16,13.2352
3-19-2016,14.98,6.8908
3-19-2016,20.32,6.9088
8-20-2017,40.29,10.4754
7-25-2017,20.23,9.5081
8-26-2016,1603.136,100.196
8-15-2016,225.296,22.5296
5-19-2017,67.8,4.068
5-19-2017,377.97,98.2722
5-19-2017,1628.82,374.6286
5-19-2017,286.93,140.5957
08-12-2017,20.736,7.2576
8-13-2017,31.44,8.4888
8-13-2017,83.79,22.6233
8-13-2017,59.52,15.4752
8-13-2017,31.92,9.2568
11-10-2016,14.72,-3.312
11-10-2016,38.976,-2.436
06-12-2017,17.088,1.068
3-22-2014,74.352,23.235
3-22-2014,314.352,-35.3646
6-15-2017,4.26,1.7466
11-16-2017,811.28,24.3384
12-29-2017,6.03,2.9547
1-21-2016,153.568,-5.7588
1-21-2016,1013.488,76.0116
1-15-2016,52.34,24.5998
1-15-2016,4.66,1.3514
1-15-2016,254.97,91.7892
9-19-2016,25.44,12.72
9-19-2016,27.93,8.0997
2-21-2014,8.85,-13.7175
11-11-2016,6.96,2.2272
1-30-2016,17.456,5.8914
10-18-2016,307.92,-34.641
12-18-2017,6.63,1.7901
12-18-2017,12.96,6.2208
12-18-2017,32.4,15.552
11-02-2017,23.85,10.7325
4-29-2014,51.96,12.99
4-29-2014,17.94,8.6112
10-23-2017,11.56,5.6644
10-23-2017,26.4,11.88
10-23-2017,69.08,29.0136
10-23-2017,35.88,10.0464
3-30-2014,49.65,20.853
01-04-2016,959.968,119.996
4-26-2015,408.422,-5.8346
09-12-2015,479.984,59.998
09-12-2015,12.6,6.048
09-11-2017,184.66,84.9436
06-12-2016,23.12,8.381
6-27-2016,37.464,12.1758
6-27-2016,539.658,-7.7094
9-26-2014,310.12,80.6312
11-03-2017,8.56,3.852
11-03-2017,52.4,14.148
11-03-2017,14.94,6.8724
2-19-2017,11.22,0.2244
11-05-2015,387.136,24.196
6-16-2014,41.4,19.458
6-16-2014,35,10.5
6-16-2014,39.552,14.3376
10-12-2015,135.72,35.2872
10-12-2015,12.56,5.652
10-12-2015,263.96,71.2692
8-27-2017,5.952,0.372
11-23-2016,15.8,2.37
11-23-2016,14.368,3.9512
11-23-2016,70.448,12.3284
1-30-2017,129.3,6.465
11-30-2015,3.882,-5.823
6-28-2014,6.08,3.04
09-02-2014,19.9,8.955
09-02-2014,70.71,4.9497
07-10-2017,18.84,7.9128
06-04-2017,8.64,2.5056
10-19-2017,1633.188,-1306.5504
11-18-2017,19.76,8.2992
08-08-2015,6.608,2.2302
08-08-2015,7.28,2.73
08-08-2015,144.784,10.8588
12-06-2016,156.792,13.7193
12-06-2016,431.976,26.9985
12-06-2016,35.89,16.1505
12-06-2016,47.208,15.3426
12-06-2016,248.08,116.5976
12-06-2016,189.7,89.159
12-06-2016,59.808,19.4376
3-25-2017,90.99,14.5584
3-25-2017,1526.56,427.4368
3-25-2017,368.97,40.5867
11-19-2017,305.01,76.2525
11-19-2017,18.7,7.106
11-04-2016,38.29,16.4647
12-14-2017,26.25,11.025
12-14-2017,64.96,22.736
12-14-2017,43.7,20.539
11-12-2017,41.6,13
11-12-2017,23.12,8.381
11-12-2017,113.888,9.9652
11-12-2017,113.568,-5.6784
11-12-2017,7.92,0.693
11-12-2017,671.984,50.3988
8-18-2016,39.99,11.5971
6-27-2017,191.646,31.941
05-04-2017,2.313,-1.9275
12-24-2015,19.936,7.2268
12-24-2015,45.92,21.5824
4-26-2017,20.34,9.3564
4-26-2017,39.28,19.2472
12-16-2017,81.568,9.1764
12-16-2017,97.184,6.074
12-16-2017,24.32,8.208
12-16-2017,18.96,7.584
12-27-2014,32.952,-19.7712
12-27-2014,30.016,3.0016
11-06-2017,499.584,43.7136
11-06-2017,31.104,10.8864
11-06-2017,13.272,-10.6176
11-06-2017,28.272,6.3612
11-06-2017,259.136,-51.8272
12-16-2017,10.8,5.184
05-07-2015,244.006,-31.3722
05-07-2015,15.936,5.3784
12-04-2017,188.552,-2.6936
10-03-2017,22.58,5.8708
1-13-2014,545.94,87.3504
06-12-2015,20.736,7.2576
06-12-2015,43.296,4.3296
07-12-2014,123.136,13.8528
07-12-2014,11.264,3.8016
12-06-2014,53.424,4.6746
12-06-2014,275.49,-170.8038
5-25-2016,24.96,6.24
5-25-2016,19.36,9.2928
5-25-2016,1267.65,152.118
2-21-2016,12.99,0.7794
2-21-2016,18.56,6.496
2-21-2016,449.15,8.983
2-21-2016,31.248,10.9368
10-02-2016,61.44,16.5888
03-11-2017,895.92,421.0824
09-09-2016,55.36,18.684
7-14-2014,55.92,6.291
6-21-2014,24.896,8.4024
6-21-2014,3.984,0.6474
6-21-2014,95.968,28.7904
6-21-2014,206.991,-172.4925
6-21-2014,44.416,3.8864
6-21-2014,9.006,-7.2048
07-05-2015,19,8.93
12-16-2017,33.376,10.43
09-08-2016,207.48,62.244
5-17-2014,91.68,45.84
10-13-2017,904.9,253.372
10-24-2014,34.272,11.1384
12-05-2016,191.82,74.8098
7-25-2016,243.88,27.4365
4-17-2017,12.03,-9.223
4-17-2017,2549.985,-3399.98
4-17-2017,21.594,-15.8356
4-17-2017,8.964,-6.5736
4-17-2017,20.736,7.2576
9-17-2015,344.22,-103.266
8-23-2016,727.296,-172.7328
8-23-2016,22.608,-10.1736
8-23-2016,666.4,-33.32
11-08-2015,5.04,0.2016
11-08-2015,92.94,41.823
11-08-2015,66.69,22.0077
11-08-2015,91.68,28.65
11-17-2017,327.7328,-14.4588
11-08-2015,52.272,17.6418
11-08-2015,17.94,8.073
4-22-2017,254.352,0
8-24-2014,8.288,2.6936
12-17-2017,504.9,80.784
3-24-2016,403.168,25.198
9-21-2015,194.32,31.0912
9-21-2015,25.99,7.5371
11-21-2016,195.136,-12.196
9-16-2017,20.736,7.2576
06-11-2015,53.7,10.203
06-11-2015,36.26,16.6796
06-11-2015,56.3,15.764
06-11-2015,32.4,15.552
06-11-2015,29.16,10.7892
10-03-2017,171.288,-6.4233
05-05-2016,16.72,3.344
09-11-2017,12.96,6.2208
09-11-2017,22.18,10.8682
09-11-2017,2054.272,256.784
4-30-2015,1022.97,-255.7425
11-06-2017,13.9,3.614
11-06-2017,26.38,12.1348
9-30-2014,43.176,13.4925
04-02-2017,411.8,70.006
04-02-2017,360,129.6
10-06-2017,41.96,2.9372
10-06-2017,227.84,66.0736
10-06-2017,37.94,18.2112
04-09-2016,517.9,134.654
04-09-2016,5.28,2.4288
8-28-2015,2799.96,874.9875
10-19-2017,8.96,4.3008
10-19-2017,31.5,15.12
10-19-2017,30.56,10.3904
10-19-2017,24.368,-3.3506
11-07-2016,119.976,22.4955
03-03-2017,26.88,9.744
11-27-2015,83.97,23.5116
11-27-2015,104.97,7.3479
3-13-2017,90.8,25.424
3-13-2017,140.736,49.2576
3-13-2017,214.95,88.1295
3-13-2017,45.36,21.7728
3-13-2017,288.24,138.3552
11-30-2017,663.936,82.992
11-17-2014,2934.33,792.2691
11-17-2014,124.41,14.9292
11-17-2014,57.75,26.565
01-03-2016,114.46,28.615
10-03-2015,120.666,18.4548
7-20-2014,342.864,38.5722
7-20-2014,16.74,-14.229
7-20-2014,981.372,-140.196
5-21-2014,31.84,10.5072
09-04-2017,12.96,6.2208
09-04-2017,43.176,15.1116
5-27-2017,58.34,28.0032
5-27-2017,539.97,134.9925
1-28-2014,3.928,1.3257
02-09-2017,252.784,-417.0936
02-09-2017,127.984,15.998
02-09-2017,3.984,-2.6892
02-09-2017,12.992,-32.48
3-31-2017,61,25.62
3-31-2017,671.93,188.1404
03-03-2016,447.86,219.4514
03-03-2016,479.95,129.5865
03-03-2016,166.44,79.8912
8-23-2015,31.68,2.772
8-23-2015,10.368,3.6288
8-23-2015,12.032,2.256
8-23-2015,5.768,-13.5548
4-27-2017,33.12,11.592
4-27-2017,220.2656,-42.1096
4-14-2017,10.776,3.5022
4-14-2017,242.352,9.0882
12-22-2017,695.16,34.758
12-22-2017,220.98,50.8254
12-08-2016,12.957,-9.5018
3-23-2017,25.68,11.556
7-25-2016,15.712,5.6956
07-10-2017,298.464,26.1156
7-17-2016,21.93,10.0878
7-17-2016,242.94,4.8588
7-17-2016,7.64,3.7436
7-17-2016,51.84,25.4016
7-17-2016,265.17,47.7306
8-23-2016,837.6,62.82
8-23-2016,135.9,63.873
8-23-2016,34.68,16.9932
8-23-2016,532.704,-39.9528
8-23-2016,43.1,11.206
8-23-2016,15.88,0.1588
06-11-2015,1123.92,-182.637
06-11-2015,249.584,31.198
06-11-2015,48.672,7.3008
06-11-2015,60.768,7.596
06-11-2015,78.6,-62.88
06-11-2015,3.768,-3.14
06-11-2015,1036.624,51.8312
06-11-2015,563.808,21.1428
09-08-2017,258.528,-47.3968
10-02-2017,49.12,23.0864
12-16-2014,44.46,14.6718
12-16-2014,241.568,18.1176
12-16-2014,395,39.5
12-16-2014,627.168,70.5564
8-24-2014,13.28,6.3744
8-24-2014,12.672,4.4352
11-12-2017,30.56,-45.84
11-12-2017,77.952,-15.5904
11-12-2017,67.992,8.499
11-12-2017,12.224,4.4312
11-12-2017,44.784,-0.5598
11-12-2017,22.848,-17.7072
4-25-2015,206.43,90.8292
12-12-2014,210.392,-336.6272
9-25-2017,119.96,35.988
9-25-2017,10.608,0.9282
09-05-2016,347.802,-24.843
02-11-2017,963.136,108.3528
02-11-2017,88.776,7.7679
6-30-2014,32.4,10.368
06-07-2016,32.4,15.552
12-20-2014,31.05,14.904
12-15-2015,2025.36,607.608
12-15-2015,1799.994,-2639.9912
12-15-2015,101.988,-16.998
12-15-2015,262.864,69.0018
7-20-2017,735.98,331.191
08-03-2014,93.024,33.7212
8-24-2015,284.364,-75.8304
8-24-2015,26,11.7
3-26-2016,67.64,5.9185
3-26-2016,119.976,-17.9964
09-12-2014,5.18,-8.029
9-21-2014,15.56,7.3132
9-21-2014,78.35,36.8245
9-21-2014,59.52,15.4752
9-21-2014,38.52,17.334
9-21-2014,239.984,23.9984
9-21-2014,19.35,9.4815
10-29-2016,67,32.16
5-28-2016,390.272,-24.392
5-28-2016,62.192,19.435
12-21-2017,23.88,11.2236
3-21-2016,3.168,-4.752
3-21-2016,528.43,0
3-21-2016,13.392,1.5066
11-11-2017,181.86,50.9208
9-23-2017,180.588,-240.784
9-23-2017,47.984,0.5998
09-10-2017,18.76,9.0048
12-05-2017,20.94,6.0726
12-05-2017,58.68,18.1908
12-05-2017,254.9,68.823
11-09-2017,9.64,4.4344
11-09-2017,826.62,355.4466
11-09-2017,1633.14,473.6106
11-09-2017,544.38,157.8702
11-07-2014,26.046,-44.2782
11-07-2014,74.352,26.9526
03-12-2017,69.93,32.1678
10-20-2017,3.75,1.8
10-20-2017,20.928,7.5864
12-27-2015,12.672,-3.168
10-02-2017,65.99,17.1574
06-04-2017,6.37,-9.555
09-01-2014,3.648,-6.0192
09-01-2014,31.104,10.8864
08-08-2016,23.34,0.2334
7-22-2017,29.97,14.0859
07-10-2015,3.366,-2.244
12-01-2014,95.968,9.5968
12-18-2017,18.704,2.338
5-18-2014,149.232,3.7308
5-18-2014,15.936,5.7768
11-10-2014,601.536,60.1536
11-10-2014,10.99,4.2861
11-10-2014,39.88,11.1664
11-10-2014,62.24,28.008
11-10-2014,53.2,14.896
11-10-2014,39.84,18.3264
01-09-2016,349.95,118.983
01-09-2016,377.928,141.723
9-22-2017,13.392,5.022
9-22-2017,11.228,-18.5262
12-23-2014,207.24,58.0272
5-26-2016,1.504,0.1692
5-26-2016,34.848,6.534
07-08-2017,75.18,35.3346
5-13-2014,149.97,52.4895
11-10-2017,931.176,314.2719
11-10-2017,430.88,124.9552
10-02-2015,94.85,45.528
10-02-2015,51.12,23.004
10-02-2015,90,32.4
10-02-2014,9.408,3.4104
10-02-2014,4.672,1.46
10-02-2014,318.4,107.46
10-02-2014,12.768,4.6284
10-02-2014,15.36,-3.264
10-02-2014,230.376,20.1579
10-02-2014,7.16,-0.0895
08-11-2014,375.34,18.767
09-01-2017,114.9,39.066
4-16-2017,26.046,-44.2782
4-16-2017,2.896,-4.7784
4-16-2017,32.544,-7.7292
4-24-2016,3.984,1.3944
1-15-2016,181.797,-15.5826
05-02-2016,44.94,12.5832
05-02-2016,45.576,15.9516
11-20-2016,318.43,-77.333
11-20-2016,122.92,46.095
11-20-2016,7.068,-2.8272
02-01-2016,56.45,14.677
3-31-2017,13.468,-22.8956
12-01-2017,219.8,24.7275
12-01-2017,317.058,-18.1176
12-10-2017,49.08,4.908
12-10-2017,324.9,38.988
12-10-2017,18.24,5.2896
9-17-2016,113.888,9.9652
9-17-2016,105.584,7.9188
12-23-2016,24.85,11.6795
4-17-2017,60.312,5.2773
10-27-2017,7.056,2.205
10-27-2017,27.184,2.0388
07-08-2016,107.984,9.4486
07-08-2016,19.296,6.03
08-09-2015,4.608,1.6704
12-09-2016,79.974,-29.3238
12-09-2016,2.946,-2.0622
11-13-2016,3.136,-4.704
11-14-2014,20.736,7.2576
11-17-2014,99.98,7.9984
11-17-2014,733.95,352.296
11-17-2014,241.44,72.432
03-04-2016,10.08,3.528
10-11-2014,281.904,10.5714
10-11-2014,201.432,67.9833
5-22-2014,135.98,33.995
5-22-2014,44.95,12.586
7-15-2014,2.97,1.3068
7-15-2014,6.54,2.6814
12-27-2015,7.92,3.4848
02-09-2015,203.92,22.941
05-08-2017,3359.952,1049.985
11-02-2017,18.24,9.12
11-02-2017,27.78,9.1674
04-05-2014,22.96,7.5768
04-05-2014,28.99,8.4071
04-05-2014,12.96,6.3504
04-05-2014,22.96,6.6584
04-05-2014,4164.05,83.281
9-17-2014,47.984,13.1956
9-17-2014,4.624,1.6762
9-30-2014,15.24,5.1816
09-12-2014,63.924,-46.8776
2-20-2017,6.56,1.9024
2-20-2017,13.11,3.4086
12-13-2015,494.376,49.4376
12-13-2015,29.2,9.855
12-13-2015,248.85,27.3735
12-13-2015,36.24,15.2208
10-30-2016,11.68,3.504
12-26-2014,11.91,0.1191
12-26-2014,3.48,1.1136
8-15-2014,30.96,-52.632
10-01-2017,1704.89,767.2005
5-23-2015,19.194,-12.796
5-23-2015,121.792,13.7016
11-16-2017,1919.976,215.9973
11-18-2014,50.997,-40.7976
11-18-2014,76.792,-16.3183
11-18-2014,539.964,-107.9928
11-18-2014,60.312,5.2773
11-18-2014,1.944,-1.4256
12-30-2014,12.984,4.7067
12-30-2014,217.584,19.0386
12-30-2014,328.776,28.7679
12-30-2014,2.286,-3.6576
12-30-2014,47.984,14.3952
11-05-2015,25.344,8.8704
9-17-2016,232.4,78.435
3-20-2016,86.45,38.038
9-27-2014,603.92,45.294
9-27-2014,81.98,40.1702
12-24-2017,271.764,48.3136
12-24-2017,14.376,4.8519
11-10-2017,341.96,-427.45
09-11-2015,181.35,48.9645
09-11-2015,8.64,4.2336
12-20-2014,43.512,3.8073
12-20-2014,662.88,74.574
12-20-2014,25.92,9.072
7-23-2015,68.94,20.682
7-23-2015,128.82,50.2398
11-11-2014,896.99,-1480.0335
11-11-2014,1.234,-1.9744
11-11-2014,67.56,6.756
11-11-2014,21.72,7.8735
11-11-2014,262.336,95.0968
11-11-2014,148.48,16.704
11-11-2014,241.176,15.0735
12-14-2017,227.976,28.497
12-14-2017,52.68,19.755
12-14-2017,2.032,-1.3208
8-21-2017,17.12,4.9648
8-21-2017,431.968,37.7972
8-21-2017,129.92,10.3936
8-21-2017,568.728,28.4364
8-21-2017,117.144,42.4647
8-21-2017,203.52,54.9504
8-21-2017,51.75,24.84
8-27-2016,122.97,60.2553
8-27-2016,244.615,20.967
8-27-2016,59.97,28.7856
8-27-2016,81.54,36.693
8-27-2016,11.68,5.256
8-27-2016,29,13.92
8-13-2015,50.8,13.208
11-05-2017,16.03,-25.648
8-17-2016,15.712,5.6956
12-26-2016,89.97,18.8937
9-23-2014,435.999,20.5176
9-23-2014,83.984,31.494
7-19-2014,359.98,93.5948
7-19-2014,70.56,-4.032
7-19-2014,20.88,9.6048
7-19-2014,3.81,1.8288
09-07-2017,73.008,26.4654
05-06-2016,3.208,-5.2932
05-06-2016,26.176,-3.272
06-04-2015,30.44,14.3068
06-04-2015,35.28,11.9952
12-13-2015,19.44,9.3312
12-13-2015,37.88,18.94
7-16-2016,9.552,-3.8208
1-31-2014,290.666,3.4196
07-09-2014,10.368,3.6288
07-09-2014,14.352,4.485
11-21-2015,141.96,41.1684
11-21-2015,66.048,23.1168
3-25-2016,1287.45,244.6155
9-23-2017,25.824,9.0384
9-23-2017,160.96,48.288
12-04-2015,28.44,11.376
12-04-2015,364.41,8.098
12-04-2015,39.96,10.3896
12-04-2015,361.764,68.3332
11-01-2016,111.672,6.9795
3-17-2017,13.776,-22.0416
3-17-2017,10.272,3.21
11-23-2017,24.048,7.2144
8-27-2017,2.896,0.9774
12-04-2015,17.94,8.7906
12-04-2015,384.174,29.8802
12-04-2015,1799.75,539.925
10-07-2017,580.672,65.3256
10-07-2017,18.936,5.9175
10-07-2017,222.384,16.6788
10-07-2017,50.454,-33.636
10-07-2017,154.764,-36.1116
3-25-2017,6.848,2.14
08-09-2014,1091.168,68.198
08-09-2014,219.168,-43.8336
11-22-2014,6.928,-11.0848
06-10-2017,40.032,15.012
07-01-2017,443.92,13.3176
07-01-2017,169.99,78.1954
07-01-2017,25.92,12.4416
11-21-2014,36.99,9.9873
11-21-2014,629.1,301.968
11-21-2014,193.95,9.6975
11-21-2014,5.46,1.4742
05-04-2015,22.288,-8.9152
5-29-2017,65.424,-52.3392
10-17-2015,77.88,3.894
4-23-2014,281.372,-12.0588
4-23-2014,281.372,-12.0588
4-23-2014,7.488,-5.2416
4-23-2014,22.336,7.8176
4-30-2017,10.368,3.6288
9-20-2016,65.79,30.2634
9-20-2016,271.984,88.3948
9-20-2016,11.76,3.1752
9-20-2016,77.52,37.9848
9-20-2016,48.64,15.808
09-02-2016,1.81,0.6516
09-02-2016,8.26,3.8822
4-27-2015,43.56,3.267
4-27-2015,5.84,0.73
09-06-2015,271.764,60.392
5-28-2016,262.24,78.672
5-28-2016,182.72,84.0512
5-28-2016,131.6,7.896
5-28-2016,22.72,7.384
5-28-2016,558.4,41.88
9-24-2015,15.24,6.858
9-24-2015,1408.1,394.268
07-03-2017,32.896,11.1024
07-03-2017,215.148,-103.9882
07-03-2017,30.96,11.223
12-08-2017,29.79,8.6391
12-08-2017,128.9,15.468
12-08-2017,60.12,28.8576
12-05-2017,24.816,8.3754
12-05-2017,14.976,5.4288
9-27-2015,15.08,-22.62
9-27-2015,24.288,-12.7512
10-30-2017,16.192,-8.5008
10-30-2017,251.006,-68.1302
10-30-2017,54.192,4.0644
11-29-2015,4.304,1.5602
03-11-2014,108.92,49.014
11-19-2017,16.74,8.37
11-19-2017,2504.74,626.185
7-29-2016,84.784,-16.9568
06-12-2015,29.9,5.083
08-06-2016,70.88,33.3136
06-11-2017,3.76,1.0904
10-07-2016,27.264,8.8608
09-08-2014,56.65,24.3595
09-08-2014,14.97,4.1916
09-08-2014,4.02,1.9698
3-16-2014,471.92,29.495
03-01-2015,58.72,27.0112
07-09-2015,5.16,0.8385
2-20-2016,16.496,5.5674
9-16-2017,71.976,19.7934
9-16-2017,22.512,2.2512
9-16-2017,3.444,-2.7552
9-16-2017,538.194,-412.6154
9-16-2017,47.984,14.3952
11-05-2017,492.768,55.4364
2-20-2015,286.79,74.5654
11-25-2016,5.08,1.651
12-03-2017,47.992,7.1988
09-10-2015,61.96,16.1096
09-10-2015,361.96,83.2508
09-10-2015,278.82,125.469
12-14-2016,133.38,58.6872
04-06-2015,47.952,16.1838
12-01-2016,16.74,4.3524
11-12-2017,10.848,3.5256
11-12-2017,18.544,3.0134
03-03-2017,180.98,47.0548
03-03-2017,99.98,42.9914
11-27-2016,34.95,15.378
11-27-2016,152,69.92
8-31-2014,92.52,18.504
12-08-2016,8.56,2.4824
12-08-2016,45.36,21.7728
12-08-2016,1421.664,-195.4788
04-07-2014,8.96,2.7776
8-27-2014,579.95,168.1855
8-27-2014,29.12,12.5216
8-27-2014,1202.94,300.735
10-21-2016,7.92,3.564
11-30-2016,36.192,2.7144
09-05-2017,147.184,-29.4368
07-02-2015,408.422,-5.8346
07-02-2015,382.116,-92.7996
07-02-2015,68.6,6.0025
07-02-2015,435.504,48.9942
07-02-2015,11.168,3.7692
9-24-2017,72,12.96
9-24-2017,655.9,275.478
9-24-2017,603.92,181.176
08-08-2016,513.024,12.8256
08-08-2016,487.92,136.6176
08-08-2016,15.24,5.334
9-29-2016,209.97,71.3898
9-29-2016,62.94,30.2112
9-29-2016,25.92,7.776
04-10-2017,10.368,3.6288
04-10-2017,95.736,20.3439
12-18-2016,900.08,117.0104
6-20-2014,201.584,20.1584
6-20-2014,3.392,-5.088
6-20-2014,193.0656,-19.8744
6-20-2014,15.552,5.4432
6-20-2014,11.648,4.0768
6-20-2014,418.8,-97.72
6-20-2014,509.488,-127.372
09-04-2017,825.174,-117.882
09-04-2017,17.76,5.55
09-04-2017,6.912,0.864
12-20-2016,66.3,8.619
08-09-2016,30.816,9.63
08-09-2016,44.784,4.4784
08-09-2016,569.536,64.0728
6-22-2015,796.425,-525.6405
04-10-2015,12.832,4.3308
11-21-2016,40.46,19.8254
11-21-2016,404.94,109.3338
09-05-2016,116,29
11-24-2016,657.552,49.3164
